appointment_id,customer_id,employee,service,category,appointment_date,revenue,month
1540,C0201,Rania,Hair Styling,Hair,2025-08-26,160.63,2025-08
1541,C0196,Maya,Hair Color,Hair,2025-08-04,418.19,2025-08
1542,C0179,Aisha,Nails,Nails,2025-08-19,147.77,2025-08
1543,C0153,Lina,Hair Styling,Hair,2025-08-16,185.01,2025-08
1544,C0019,Maya,Facial,Skin Care,2025-08-22,245.05,2025-08
1545,C0013,Aisha,Hair Color,Hair,2025-08-15,386.49,2025-08
1546,C0077,Lina,Hair Styling,Hair,2025-08-28,189.42,2025-08
1547,C0297,Maya,Nails,Nails,2025-08-22,165.97,2025-08
1548,C0156,Nour,Hair Color,Hair,2025-08-26,428.39,2025-08
1549,C0132,Lina,Lashes,Beauty,2025-08-23,230.52,2025-08
1550,C0038,Sara,Waxing,Beauty,2025-08-14,102.21,2025-08
1551,C0253,Aisha,Nails,Nails,2025-08-02,135.34,2025-08
1552,C0270,Maya,Massage,Wellness,2025-08-15,352.65,2025-08
1553,C0170,Maya,Nails,Nails,2025-08-08,133.36,2025-08
1554,C0200,Sara,Hair Color,Hair,2025-08-19,419.0,2025-08
1555,C0228,Aisha,Facial,Skin Care,2025-08-12,312.76,2025-08
1556,C0165,Lina,Waxing,Beauty,2025-08-21,117.84,2025-08
1557,C0203,Sara,Massage,Wellness,2025-08-14,323.09,2025-08
1558,C0047,Rania,Nails,Nails,2025-08-08,175.32,2025-08
1559,C0139,Nour,Massage,Wellness,2025-08-21,260.09,2025-08
1560,C0077,Maya,Facial,Skin Care,2025-08-09,275.46,2025-08
1561,C0275,Lina,Hair Color,Hair,2025-08-28,370.75,2025-08
1562,C0245,Maya,Nails,Nails,2025-08-28,130.09,2025-08
1563,C0201,Aisha,Nails,Nails,2025-08-26,143.78,2025-08
1564,C0033,Aisha,Facial,Skin Care,2025-08-15,238.46,2025-08
1565,C0112,Maya,Waxing,Beauty,2025-08-27,108.17,2025-08
1566,C0003,Nour,Hair Color,Hair,2025-08-20,490.53,2025-08
1567,C0059,Nour,Waxing,Beauty,2025-08-16,117.11,2025-08
1568,C0246,Aisha,Hair Color,Hair,2025-08-17,412.14,2025-08
1569,C0255,Sara,Massage,Wellness,2025-08-18,352.97,2025-08
1570,C0199,Sara,Hair Styling,Hair,2025-08-01,206.08,2025-08
1571,C0249,Rania,Hair Styling,Hair,2025-08-14,189.36,2025-08
1572,C0052,Rania,Hair Color,Hair,2025-08-25,381.62,2025-08
1573,C0020,Aisha,Hair Styling,Hair,2025-08-22,195.35,2025-08
1574,C0133,Nour,Massage,Wellness,2025-08-02,342.67,2025-08
1575,C0116,Nour,Nails,Nails,2025-08-16,135.76,2025-08
1576,C0270,Sara,Hair Color,Hair,2025-08-06,392.27,2025-08
1577,C0010,Aisha,Facial,Skin Care,2025-08-03,303.37,2025-08
1578,C0283,Lina,Waxing,Beauty,2025-08-25,111.93,2025-08
1579,C0271,Lina,Waxing,Beauty,2025-08-25,134.2,2025-08
1580,C0131,Aisha,Waxing,Beauty,2025-08-20,106.25,2025-08
1581,C0023,Lina,Waxing,Beauty,2025-08-02,113.75,2025-08
1582,C0052,Aisha,Waxing,Beauty,2025-08-28,112.14,2025-08
1583,C0141,Nour,Facial,Skin Care,2025-08-19,318.05,2025-08
1584,C0152,Sara,Hair Styling,Hair,2025-08-04,199.16,2025-08
1585,C0148,Rania,Hair Styling,Hair,2025-08-04,203.95,2025-08
1586,C0190,Maya,Facial,Skin Care,2025-08-12,281.68,2025-08
1587,C0025,Sara,Massage,Wellness,2025-08-20,271.14,2025-08
1588,C0126,Maya,Facial,Skin Care,2025-08-09,287.57,2025-08
1589,C0177,Rania,Massage,Wellness,2025-08-20,295.22,2025-08
1590,C0105,Lina,Hair Color,Hair,2025-08-08,428.6,2025-08
1591,C0144,Aisha,Nails,Nails,2025-08-18,141.82,2025-08
1592,C0186,Aisha,Nails,Nails,2025-08-26,156.69,2025-08
1593,C0270,Nour,Massage,Wellness,2025-08-12,309.62,2025-08
1594,C0072,Maya,Hair Styling,Hair,2025-08-19,190.86,2025-08
1595,C0023,Sara,Hair Color,Hair,2025-08-23,492.9,2025-08
1596,C0063,Aisha,Massage,Wellness,2025-08-01,278.25,2025-08
1597,C0192,Sara,Facial,Skin Care,2025-08-23,310.35,2025-08
1598,C0152,Nour,Nails,Nails,2025-08-28,152.92,2025-08
1599,C0266,Aisha,Facial,Skin Care,2025-08-15,298.62,2025-08
1600,C0065,Aisha,Massage,Wellness,2025-08-28,305.61,2025-08
1601,C0254,Nour,Hair Styling,Hair,2025-08-05,172.5,2025-08
1602,C0070,Sara,Hair Styling,Hair,2025-08-17,167.91,2025-08
1603,C0054,Sara,Hair Color,Hair,2025-08-10,497.98,2025-08
1604,C0266,Maya,Hair Color,Hair,2025-08-09,428.45,2025-08
1605,C0119,Lina,Waxing,Beauty,2025-08-05,119.47,2025-08
1606,C0101,Sara,Nails,Nails,2025-08-20,137.54,2025-08
1607,C0092,Nour,Waxing,Beauty,2025-08-10,104.76,2025-08
1608,C0218,Rania,Hair Styling,Hair,2025-08-24,186.64,2025-08
1609,C0062,Maya,Lashes,Beauty,2025-08-25,218.61,2025-08
1610,C0072,Rania,Massage,Wellness,2025-08-26,284.68,2025-08
1611,C0234,Lina,Nails,Nails,2025-08-22,167.61,2025-08
1612,C0269,Maya,Waxing,Beauty,2025-08-07,128.3,2025-08
1613,C0290,Aisha,Massage,Wellness,2025-08-20,268.92,2025-08
1614,C0288,Sara,Lashes,Beauty,2025-08-06,278.46,2025-08
1615,C0118,Maya,Facial,Skin Care,2025-08-21,261.45,2025-08
1616,C0271,Rania,Hair Color,Hair,2025-08-11,477.95,2025-08
1617,C0210,Sara,Facial,Skin Care,2025-09-26,309.53,2025-09
1618,C0184,Lina,Nails,Nails,2025-09-27,150.52,2025-09
1619,C0253,Nour,Nails,Nails,2025-09-24,141.28,2025-09
1620,C0219,Maya,Waxing,Beauty,2025-09-21,116.54,2025-09
1621,C0238,Maya,Hair Styling,Hair,2025-09-28,182.99,2025-09
1622,C0068,Sara,Hair Color,Hair,2025-09-17,430.71,2025-09
1623,C0111,Maya,Hair Styling,Hair,2025-09-04,172.83,2025-09
1624,C0200,Lina,Nails,Nails,2025-09-26,153.85,2025-09
1625,C0189,Lina,Hair Styling,Hair,2025-09-01,200.72,2025-09
1626,C0271,Rania,Facial,Skin Care,2025-09-19,250.85,2025-09
1627,C0138,Rania,Massage,Wellness,2025-09-26,293.75,2025-09
1628,C0223,Lina,Hair Styling,Hair,2025-09-05,211.84,2025-09
1629,C0023,Nour,Nails,Nails,2025-09-24,169.22,2025-09
1630,C0283,Lina,Nails,Nails,2025-09-04,135.24,2025-09
1631,C0047,Aisha,Hair Styling,Hair,2025-09-07,159.37,2025-09
1632,C0090,Rania,Massage,Wellness,2025-09-28,301.06,2025-09
1633,C0260,Aisha,Hair Color,Hair,2025-09-10,483.2,2025-09
1634,C0103,Sara,Massage,Wellness,2025-09-16,299.45,2025-09
1635,C0060,Aisha,Hair Color,Hair,2025-09-28,487.48,2025-09
1636,C0217,Maya,Facial,Skin Care,2025-09-26,323.14,2025-09
1637,C0114,Lina,Waxing,Beauty,2025-09-07,140.03,2025-09
1638,C0207,Maya,Waxing,Beauty,2025-09-07,104.35,2025-09
1639,C0257,Lina,Hair Styling,Hair,2025-09-25,173.31,2025-09
1640,C0187,Rania,Hair Color,Hair,2025-09-10,489.88,2025-09
1641,C0240,Nour,Hair Color,Hair,2025-09-26,501.37,2025-09
1642,C0118,Rania,Nails,Nails,2025-09-06,140.96,2025-09
1643,C0293,Lina,Hair Styling,Hair,2025-09-22,203.77,2025-09
1644,C0292,Maya,Nails,Nails,2025-09-15,152.96,2025-09
1645,C0060,Nour,Hair Styling,Hair,2025-09-10,154.87,2025-09
1646,C0025,Maya,Lashes,Beauty,2025-09-06,265.53,2025-09
1647,C0297,Rania,Hair Styling,Hair,2025-09-05,208.5,2025-09
1648,C0056,Aisha,Waxing,Beauty,2025-09-17,140.96,2025-09
1649,C0089,Aisha,Hair Color,Hair,2025-09-06,498.39,2025-09
1650,C0131,Aisha,Nails,Nails,2025-09-10,135.94,2025-09
1651,C0002,Aisha,Facial,Skin Care,2025-09-18,272.21,2025-09
1652,C0061,Aisha,Hair Styling,Hair,2025-09-04,180.11,2025-09
1653,C0131,Lina,Lashes,Beauty,2025-09-18,218.8,2025-09
1654,C0293,Rania,Hair Color,Hair,2025-09-18,473.03,2025-09
1655,C0247,Sara,Nails,Nails,2025-09-11,167.96,2025-09
1656,C0080,Rania,Hair Styling,Hair,2025-09-22,215.33,2025-09
1657,C0214,Sara,Hair Styling,Hair,2025-09-09,173.21,2025-09
1658,C0094,Lina,Facial,Skin Care,2025-09-15,285.27,2025-09
1659,C0031,Lina,Hair Color,Hair,2025-09-26,388.54,2025-09
1660,C0237,Lina,Hair Styling,Hair,2025-09-09,189.3,2025-09
1661,C0080,Sara,Nails,Nails,2025-09-10,146.0,2025-09
1662,C0112,Sara,Hair Color,Hair,2025-09-11,453.17,2025-09
1663,C0227,Aisha,Nails,Nails,2025-09-17,163.93,2025-09
1664,C0115,Lina,Facial,Skin Care,2025-09-16,304.2,2025-09
1665,C0228,Lina,Hair Color,Hair,2025-09-04,363.2,2025-09
1666,C0058,Sara,Massage,Wellness,2025-09-22,354.31,2025-09
1667,C0168,Rania,Nails,Nails,2025-09-05,155.88,2025-09
1668,C0189,Lina,Hair Styling,Hair,2025-09-11,206.91,2025-09
1669,C0126,Maya,Lashes,Beauty,2025-09-11,267.91,2025-09
1670,C0195,Rania,Hair Color,Hair,2025-09-24,395.66,2025-09
1671,C0054,Rania,Nails,Nails,2025-09-09,158.41,2025-09
1672,C0242,Lina,Massage,Wellness,2025-09-18,313.92,2025-09
1673,C0254,Nour,Hair Color,Hair,2025-09-11,488.55,2025-09
1674,C0107,Lina,Hair Color,Hair,2025-09-14,443.63,2025-09
1675,C0050,Aisha,Hair Styling,Hair,2025-09-11,154.16,2025-09
1676,C0254,Nour,Lashes,Beauty,2025-09-22,262.59,2025-09
1677,C0216,Aisha,Facial,Skin Care,2025-09-03,288.29,2025-09
1678,C0045,Sara,Facial,Skin Care,2025-09-23,279.57,2025-09
1679,C0171,Sara,Nails,Nails,2025-09-20,143.5,2025-09
1680,C0232,Nour,Hair Color,Hair,2025-09-10,385.37,2025-09
1681,C0051,Nour,Hair Color,Hair,2025-09-20,453.01,2025-09
1682,C0074,Maya,Nails,Nails,2025-09-03,132.78,2025-09
1683,C0186,Lina,Lashes,Beauty,2025-09-03,237.54,2025-09
1684,C0285,Aisha,Hair Styling,Hair,2025-09-05,209.5,2025-09
1685,C0241,Rania,Hair Color,Hair,2025-09-26,375.73,2025-09
1686,C0233,Sara,Lashes,Beauty,2025-09-16,296.12,2025-09
1687,C0282,Aisha,Facial,Skin Care,2025-09-21,249.39,2025-09
1688,C0029,Sara,Nails,Nails,2025-09-11,163.04,2025-09
1689,C0147,Rania,Massage,Wellness,2025-09-22,355.88,2025-09
1690,C0142,Sara,Nails,Nails,2025-09-25,146.78,2025-09
1691,C0055,Lina,Nails,Nails,2025-09-17,147.64,2025-09
1692,C0198,Aisha,Facial,Skin Care,2025-09-05,270.75,2025-09
1693,C0138,Maya,Facial,Skin Care,2025-09-20,306.49,2025-09
1694,C0052,Maya,Facial,Skin Care,2025-09-27,238.78,2025-09
1695,C0225,Maya,Lashes,Beauty,2025-09-13,219.59,2025-09
1696,C0061,Sara,Nails,Nails,2025-09-03,177.97,2025-09
1697,C0189,Rania,Massage,Wellness,2025-09-13,345.17,2025-09
1698,C0263,Aisha,Hair Color,Hair,2025-09-21,388.27,2025-09
1699,C0132,Maya,Waxing,Beauty,2025-09-08,110.94,2025-09
1700,C0122,Maya,Massage,Wellness,2025-09-06,284.01,2025-09
1701,C0161,Aisha,Lashes,Beauty,2025-09-26,234.69,2025-09
1702,C0248,Maya,Hair Color,Hair,2025-09-13,389.98,2025-09
1703,C0042,Sara,Facial,Skin Care,2025-09-20,318.42,2025-09
1704,C0115,Maya,Lashes,Beauty,2025-09-28,281.09,2025-09
1705,C0242,Rania,Nails,Nails,2025-09-24,156.92,2025-09
1706,C0141,Maya,Lashes,Beauty,2025-09-18,275.8,2025-09
1707,C0089,Rania,Hair Color,Hair,2025-09-19,369.44,2025-09
1708,C0167,Sara,Nails,Nails,2025-09-21,171.62,2025-09
1709,C0258,Lina,Waxing,Beauty,2025-09-25,136.89,2025-09
1710,C0221,Rania,Facial,Skin Care,2025-09-10,334.94,2025-09
1711,C0084,Lina,Nails,Nails,2025-09-04,140.02,2025-09
1712,C0228,Aisha,Hair Styling,Hair,2025-09-24,189.08,2025-09
1713,C0173,Sara,Facial,Skin Care,2025-09-01,282.06,2025-09
1714,C0110,Lina,Nails,Nails,2025-09-24,170.06,2025-09
1715,C0268,Lina,Facial,Skin Care,2025-09-23,272.26,2025-09
1716,C0188,Rania,Massage,Wellness,2025-09-06,260.79,2025-09
1717,C0270,Aisha,Hair Styling,Hair,2025-09-24,212.94,2025-09
1718,C0125,Lina,Lashes,Beauty,2025-09-04,213.23,2025-09
1719,C0275,Nour,Massage,Wellness,2025-09-16,329.08,2025-09
1720,C0273,Sara,Lashes,Beauty,2025-09-27,271.65,2025-09
1721,C0125,Lina,Lashes,Beauty,2025-09-18,249.03,2025-09
1722,C0005,Lina,Facial,Skin Care,2025-09-09,281.55,2025-09
1723,C0136,Lina,Waxing,Beauty,2025-09-01,143.9,2025-09
1724,C0168,Lina,Hair Color,Hair,2025-09-23,465.02,2025-09
1725,C0111,Maya,Hair Styling,Hair,2025-09-01,189.55,2025-09
1726,C0038,Aisha,Waxing,Beauty,2025-09-16,137.6,2025-09
1727,C0160,Rania,Hair Color,Hair,2025-09-16,403.04,2025-09
1728,C0076,Aisha,Nails,Nails,2025-09-16,129.55,2025-09
1729,C0184,Nour,Massage,Wellness,2025-09-13,355.97,2025-09
1730,C0214,Maya,Hair Styling,Hair,2025-09-01,198.96,2025-09
1731,C0029,Lina,Nails,Nails,2025-09-18,135.14,2025-09
1732,C0046,Lina,Nails,Nails,2025-09-02,159.17,2025-09
1733,C0094,Maya,Waxing,Beauty,2025-09-07,139.08,2025-09
1734,C0138,Aisha,Facial,Skin Care,2025-09-22,243.52,2025-09
1735,C0128,Nour,Massage,Wellness,2025-09-23,259.86,2025-09
1736,C0100,Aisha,Hair Styling,Hair,2025-09-23,196.42,2025-09
1737,C0178,Nour,Hair Color,Hair,2025-09-24,444.0,2025-09
1738,C0059,Aisha,Waxing,Beauty,2025-09-08,125.91,2025-09
1739,C0095,Nour,Lashes,Beauty,2025-09-13,275.18,2025-09
1740,C0216,Nour,Hair Styling,Hair,2025-09-23,206.55,2025-09
1741,C0089,Lina,Hair Color,Hair,2025-09-06,403.54,2025-09
1742,C0293,Nour,Facial,Skin Care,2025-09-16,305.89,2025-09
1743,C0200,Lina,Lashes,Beauty,2025-09-14,261.62,2025-09
1744,C0157,Nour,Massage,Wellness,2025-09-10,308.82,2025-09
1745,C0067,Sara,Hair Styling,Hair,2025-09-03,156.37,2025-09
1746,C0296,Aisha,Facial,Skin Care,2025-09-07,285.28,2025-09
1747,C0259,Sara,Facial,Skin Care,2025-09-19,310.36,2025-09
1748,C0115,Nour,Facial,Skin Care,2025-09-11,250.43,2025-09
1749,C0077,Aisha,Lashes,Beauty,2025-09-20,242.6,2025-09
1750,C0270,Sara,Hair Styling,Hair,2025-09-23,155.11,2025-09
1751,C0211,Aisha,Lashes,Beauty,2025-09-22,242.27,2025-09
1752,C0112,Nour,Hair Styling,Hair,2025-09-28,176.11,2025-09
1753,C0189,Nour,Hair Styling,Hair,2025-09-02,196.8,2025-09
1754,C0296,Rania,Hair Styling,Hair,2025-09-01,178.67,2025-09
1755,C0048,Lina,Facial,Skin Care,2025-09-06,328.98,2025-09
1756,C0264,Rania,Lashes,Beauty,2025-09-28,252.99,2025-09
1757,C0095,Rania,Hair Styling,Hair,2025-09-26,153.05,2025-09
1758,C0028,Rania,Facial,Skin Care,2025-09-19,288.61,2025-09
1759,C0223,Lina,Hair Styling,Hair,2025-09-24,195.47,2025-09
1760,C0189,Maya,Nails,Nails,2025-09-25,158.97,2025-09
1761,C0137,Sara,Massage,Wellness,2025-09-12,268.51,2025-09
1762,C0170,Nour,Hair Styling,Hair,2025-09-01,179.8,2025-09
1763,C0070,Maya,Lashes,Beauty,2025-09-18,296.62,2025-09
1764,C0269,Lina,Hair Color,Hair,2025-09-08,447.24,2025-09
1765,C0288,Rania,Lashes,Beauty,2025-09-17,270.2,2025-09
1766,C0087,Rania,Nails,Nails,2025-09-15,132.9,2025-09
1767,C0005,Maya,Nails,Nails,2025-09-16,172.54,2025-09
1768,C0071,Rania,Hair Color,Hair,2025-09-05,467.18,2025-09
1769,C0198,Sara,Waxing,Beauty,2025-09-02,123.77,2025-09
1770,C0007,Rania,Waxing,Beauty,2025-09-08,102.55,2025-09
1771,C0253,Nour,Nails,Nails,2025-09-13,172.25,2025-09
1772,C0033,Sara,Facial,Skin Care,2025-09-28,291.8,2025-09
1773,C0227,Sara,Facial,Skin Care,2025-09-09,329.53,2025-09
1774,C0254,Aisha,Massage,Wellness,2025-09-12,272.28,2025-09
1775,C0234,Nour,Hair Styling,Hair,2025-09-09,160.75,2025-09
1776,C0286,Maya,Hair Color,Hair,2025-09-28,413.04,2025-09
1777,C0231,Aisha,Hair Color,Hair,2025-09-25,360.07,2025-09
1778,C0056,Nour,Facial,Skin Care,2025-09-25,285.16,2025-09
1779,C0235,Lina,Facial,Skin Care,2025-09-07,299.19,2025-09
1780,C0167,Maya,Facial,Skin Care,2025-09-02,331.42,2025-09
1781,C0035,Lina,Facial,Skin Care,2025-09-12,321.76,2025-09
1782,C0160,Sara,Hair Color,Hair,2025-09-25,439.42,2025-09
1783,C0191,Aisha,Nails,Nails,2025-09-06,138.33,2025-09
1784,C0206,Aisha,Hair Color,Hair,2025-09-17,490.16,2025-09
1785,C0043,Maya,Facial,Skin Care,2025-09-03,281.07,2025-09
1786,C0144,Maya,Lashes,Beauty,2025-09-19,286.21,2025-09
1787,C0233,Sara,Hair Styling,Hair,2025-09-10,153.86,2025-09
1788,C0234,Nour,Hair Color,Hair,2025-09-02,429.86,2025-09
1789,C0223,Maya,Lashes,Beauty,2025-09-23,289.67,2025-09
1790,C0220,Sara,Hair Styling,Hair,2025-09-06,192.52,2025-09
1791,C0135,Maya,Hair Color,Hair,2025-09-09,407.84,2025-09
1792,C0296,Lina,Waxing,Beauty,2025-09-09,103.34,2025-09
1793,C0004,Aisha,Facial,Skin Care,2025-09-18,323.38,2025-09
1794,C0017,Sara,Hair Styling,Hair,2025-09-11,156.41,2025-09
1795,C0207,Lina,Facial,Skin Care,2025-09-03,286.43,2025-09
1796,C0241,Aisha,Massage,Wellness,2025-09-16,305.59,2025-09
1797,C0035,Sara,Hair Color,Hair,2025-09-13,368.05,2025-09
1798,C0021,Sara,Waxing,Beauty,2025-09-12,143.27,2025-09
1799,C0055,Nour,Nails,Nails,2025-09-19,144.54,2025-09
1800,C0215,Sara,Nails,Nails,2025-09-24,129.84,2025-09
1801,C0139,Lina,Nails,Nails,2025-09-06,173.73,2025-09
1802,C0096,Aisha,Nails,Nails,2025-09-17,163.19,2025-09
1803,C0244,Rania,Lashes,Beauty,2025-09-11,223.11,2025-09
1804,C0051,Aisha,Facial,Skin Care,2025-09-22,307.78,2025-09
1805,C0245,Aisha,Hair Color,Hair,2025-09-27,482.44,2025-09
1806,C0109,Sara,Hair Styling,Hair,2025-09-23,198.88,2025-09
1807,C0019,Nour,Hair Color,Hair,2025-09-23,395.59,2025-09
1808,C0280,Maya,Facial,Skin Care,2025-09-16,273.22,2025-09
1809,C0236,Nour,Facial,Skin Care,2025-09-17,258.53,2025-09
1810,C0157,Maya,Facial,Skin Care,2025-09-23,309.43,2025-09
1811,C0038,Lina,Massage,Wellness,2025-09-15,261.64,2025-09
1812,C0171,Maya,Waxing,Beauty,2025-09-28,140.38,2025-09
1813,C0244,Sara,Lashes,Beauty,2025-09-24,263.82,2025-09
1814,C0158,Nour,Waxing,Beauty,2025-09-23,107.4,2025-09
1815,C0222,Lina,Nails,Nails,2025-09-27,174.49,2025-09
1816,C0299,Nour,Hair Color,Hair,2025-09-26,359.78,2025-09
1817,C0077,Rania,Nails,Nails,2025-09-09,149.07,2025-09
1818,C0008,Sara,Hair Color,Hair,2025-09-27,388.02,2025-09
1819,C0061,Rania,Nails,Nails,2025-09-03,144.46,2025-09
1820,C0149,Sara,Facial,Skin Care,2025-09-22,251.42,2025-09
1821,C0196,Aisha,Facial,Skin Care,2025-09-02,292.87,2025-09
1822,C0139,Nour,Lashes,Beauty,2025-09-18,276.85,2025-09
1823,C0276,Nour,Massage,Wellness,2025-09-23,265.71,2025-09
1824,C0078,Sara,Hair Styling,Hair,2025-09-02,195.46,2025-09
1825,C0128,Maya,Waxing,Beauty,2025-09-12,118.75,2025-09
1826,C0021,Maya,Waxing,Beauty,2025-09-12,113.42,2025-09
1827,C0029,Aisha,Nails,Nails,2025-09-20,171.69,2025-09
1828,C0061,Nour,Hair Color,Hair,2025-09-05,416.69,2025-09
1829,C0243,Maya,Nails,Nails,2025-09-12,169.82,2025-09
1830,C0082,Rania,Lashes,Beauty,2025-09-21,289.01,2025-09
1831,C0192,Maya,Hair Color,Hair,2025-09-17,500.04,2025-09
1832,C0033,Rania,Hair Styling,Hair,2025-09-28,197.42,2025-09
1833,C0076,Lina,Waxing,Beauty,2025-09-01,113.4,2025-09
1834,C0092,Aisha,Hair Styling,Hair,2025-10-12,213.5,2025-10
1835,C0086,Sara,Nails,Nails,2025-10-05,137.12,2025-10
1836,C0126,Lina,Waxing,Beauty,2025-10-04,107.15,2025-10
1837,C0263,Aisha,Massage,Wellness,2025-10-02,271.08,2025-10
1838,C0075,Maya,Waxing,Beauty,2025-10-23,110.79,2025-10
1839,C0041,Rania,Lashes,Beauty,2025-10-23,218.55,2025-10
1840,C0271,Maya,Facial,Skin Care,2025-10-10,309.58,2025-10
1841,C0265,Maya,Nails,Nails,2025-10-17,143.97,2025-10
1842,C0097,Rania,Hair Styling,Hair,2025-10-16,196.03,2025-10
1843,C0077,Sara,Hair Styling,Hair,2025-10-22,208.71,2025-10
1844,C0259,Sara,Facial,Skin Care,2025-10-11,333.66,2025-10
1845,C0235,Maya,Nails,Nails,2025-10-01,166.78,2025-10
1846,C0235,Sara,Massage,Wellness,2025-10-08,295.83,2025-10
1847,C0228,Maya,Massage,Wellness,2025-10-25,356.04,2025-10
1848,C0016,Rania,Facial,Skin Care,2025-10-26,305.11,2025-10
1849,C0019,Maya,Massage,Wellness,2025-10-22,324.65,2025-10
1850,C0112,Maya,Lashes,Beauty,2025-10-16,233.69,2025-10
1851,C0105,Sara,Massage,Wellness,2025-10-07,326.31,2025-10
1852,C0123,Maya,Hair Color,Hair,2025-10-13,357.04,2025-10
1853,C0204,Maya,Waxing,Beauty,2025-10-02,103.36,2025-10
1854,C0133,Lina,Facial,Skin Care,2025-10-20,284.58,2025-10
1855,C0138,Maya,Nails,Nails,2025-10-22,178.1,2025-10
1856,C0134,Rania,Nails,Nails,2025-10-10,148.65,2025-10
1857,C0187,Aisha,Massage,Wellness,2025-10-27,257.33,2025-10
1858,C0123,Lina,Hair Color,Hair,2025-10-04,455.81,2025-10
1859,C0070,Lina,Hair Color,Hair,2025-10-04,461.67,2025-10
1860,C0226,Aisha,Lashes,Beauty,2025-10-19,262.55,2025-10
1861,C0222,Rania,Nails,Nails,2025-10-15,152.75,2025-10
1862,C0068,Sara,Hair Styling,Hair,2025-10-03,196.19,2025-10
1863,C0119,Sara,Waxing,Beauty,2025-10-23,122.43,2025-10
1864,C0051,Lina,Massage,Wellness,2025-10-01,358.15,2025-10
1865,C0192,Aisha,Hair Styling,Hair,2025-10-23,158.97,2025-10
1866,C0268,Aisha,Hair Styling,Hair,2025-10-10,167.1,2025-10
1867,C0010,Sara,Nails,Nails,2025-10-26,138.25,2025-10
1868,C0218,Aisha,Hair Styling,Hair,2025-10-18,196.8,2025-10
1869,C0216,Lina,Nails,Nails,2025-10-13,167.28,2025-10
1870,C0018,Nour,Lashes,Beauty,2025-10-01,212.75,2025-10
1871,C0001,Aisha,Nails,Nails,2025-10-14,162.36,2025-10
1872,C0263,Nour,Hair Color,Hair,2025-10-20,380.18,2025-10
1873,C0212,Maya,Waxing,Beauty,2025-10-16,132.73,2025-10
1874,C0298,Nour,Facial,Skin Care,2025-10-12,268.71,2025-10
1875,C0035,Aisha,Waxing,Beauty,2025-10-07,110.09,2025-10
1876,C0251,Rania,Hair Styling,Hair,2025-10-27,189.64,2025-10
1877,C0149,Aisha,Nails,Nails,2025-10-24,127.74,2025-10
1878,C0059,Rania,Hair Color,Hair,2025-10-21,373.32,2025-10
1879,C0227,Aisha,Lashes,Beauty,2025-10-18,267.55,2025-10
1880,C0054,Nour,Hair Color,Hair,2025-10-02,454.08,2025-10
1881,C0291,Sara,Nails,Nails,2025-10-03,162.56,2025-10
1882,C0244,Sara,Lashes,Beauty,2025-10-18,282.76,2025-10
1883,C0273,Aisha,Nails,Nails,2025-10-08,172.64,2025-10
1884,C0058,Sara,Hair Color,Hair,2025-10-27,387.9,2025-10
1885,C0167,Sara,Hair Styling,Hair,2025-10-10,204.46,2025-10
1886,C0182,Maya,Nails,Nails,2025-10-07,159.6,2025-10
1887,C0093,Aisha,Hair Styling,Hair,2025-10-10,157.39,2025-10
1888,C0095,Aisha,Facial,Skin Care,2025-10-24,254.03,2025-10
1889,C0265,Lina,Nails,Nails,2025-10-13,128.89,2025-10
1890,C0125,Sara,Hair Color,Hair,2025-10-11,443.41,2025-10
1891,C0255,Nour,Massage,Wellness,2025-10-12,325.59,2025-10
1892,C0088,Nour,Massage,Wellness,2025-10-28,327.79,2025-10
1893,C0168,Rania,Nails,Nails,2025-10-26,171.41,2025-10
1894,C0106,Aisha,Hair Styling,Hair,2025-10-07,205.2,2025-10
1895,C0257,Sara,Nails,Nails,2025-10-05,140.11,2025-10
1896,C0115,Lina,Lashes,Beauty,2025-10-16,299.4,2025-10
1897,C0141,Maya,Facial,Skin Care,2025-10-26,334.62,2025-10
1898,C0089,Lina,Facial,Skin Care,2025-10-23,276.78,2025-10
1899,C0280,Aisha,Hair Styling,Hair,2025-10-20,156.73,2025-10
1900,C0152,Sara,Nails,Nails,2025-10-19,130.91,2025-10
1901,C0062,Rania,Facial,Skin Care,2025-10-15,326.55,2025-10
1902,C0170,Maya,Facial,Skin Care,2025-10-13,316.7,2025-10
1903,C0017,Maya,Nails,Nails,2025-10-24,142.44,2025-10
1904,C0173,Lina,Facial,Skin Care,2025-10-16,294.43,2025-10
1905,C0031,Rania,Hair Styling,Hair,2025-10-01,153.78,2025-10
1906,C0272,Lina,Hair Styling,Hair,2025-10-12,182.48,2025-10
1907,C0268,Rania,Waxing,Beauty,2025-10-17,122.57,2025-10
1908,C0059,Aisha,Hair Color,Hair,2025-10-06,488.15,2025-10
1909,C0080,Rania,Massage,Wellness,2025-10-16,343.55,2025-10
1910,C0166,Aisha,Facial,Skin Care,2025-10-28,306.98,2025-10
1911,C0065,Nour,Lashes,Beauty,2025-10-22,266.61,2025-10
1912,C0099,Maya,Nails,Nails,2025-10-15,148.34,2025-10
1913,C0227,Lina,Nails,Nails,2025-10-27,136.46,2025-10
1914,C0140,Aisha,Nails,Nails,2025-10-19,136.46,2025-10
1915,C0092,Nour,Hair Color,Hair,2025-10-12,429.25,2025-10
1916,C0280,Lina,Facial,Skin Care,2025-10-07,246.84,2025-10
1917,C0251,Sara,Lashes,Beauty,2025-10-16,227.87,2025-10
